JOURNAL ID,NAME,YEARS CURRENTLY COVERED BY SCOPUS,PUBLISHER,ISSN,SUBJECT AREA,SOURCE TYPE,TIMESTAMP,CITESCORES,PERCENTILES IN CATEGORY,CITESCORE,SJR,SNIP,E-ISSN
13886,Advanced Engineering Materials,,,,,,1/27/2025 0:11,,,5.7,0.808,0.951,
21101152883,Materials Today Electronics,from 2022 to 2025,Elsevier,,Engineering: Electrical and Electronic EngineeringMaterials Science: Electronic; Optical and Magnetic Materials,Journal,1/27/2025 0:11,,,2.1,1.452,1.709,2772.9494
144926,Journal of Computational Electronics,from 2002 to 2025,Springer Nature,1569.8025,"Mathematics: Modeling and SimulationEngineering: Electrical and Electronic EngineeringPhysics and Astronomy: Atomic and Molecular Physics; and OpticsMaterials Science: Electronic, Optical and Magnetic Materials",Journal,1/27/2025 0:12,,2019:59;2020:56;2021:58;2022:67;2023:72,,,,
17814,Materials Science and Engineering R: Reports,from 1993 to 2025,Elsevier,0927-796X,Engineering: Mechanical EngineeringMaterials Science: General Materials ScienceEngineering: Mechanics of Materials,Journal,1/27/2025 0:12,,2019:99;2020:99;2021:99;2022:99;2023:99,,,,
145208,Indian Journal of Physics,from 2005 to 2024,Indian Physical Society,973.1458,Physics and Astronomy: General Physics and Astronomy,Journal,1/27/2025 0:13,,,,,,
27542,European Physical Journal B,from 1998 to 2024,Springer Nature,1434.6028,,Journal,1/27/2025 0:13,,,,,,
16307,"Journal of Surveying Engineering, - ASCE",1980; from 1983 to 2025,American Society of Civil Engineers,733.9453,Engineering: Civil and Structural Engineering,Journal,1/27/2025 0:18,,2019:77;2020:70;2021:52;2022:49;2023:53,3.4,0.516,1.179,
28990,Tectonophysics,from 1964 to 2025,Elsevier,40.1951,Earth and Planetary Sciences: Earth-Surface ProcessesEarth and Planetary Sciences: Geophysics,Journal,1/27/2025 0:18,,,,,,
21100349321,Journal of Hydrology: Regional Studies,from 2014 to 2025,Elsevier,,Earth and Planetary Sciences: Earth and Planetary Sciences (miscellaneous)Environmental Science: Water Science and Technology,Journal,1/27/2025 0:18,,,,,,2214.5818
13445,Meteorological Applications,from 1994 to 2024,John Wiley & Sons,1350.4827,Earth and Planetary Sciences: Atmospheric Science,Journal,1/27/2025 0:19,,,5.7,0.79,0.966,
145422,Natural Resources Research,from 1996 to 2025,Springer Nature,1520.7439,Environmental Science: General Environmental Science,Journal,1/27/2025 0:19,,,,,,
21100830113,"ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences",from 2012 to 2024,,2194.9042,Environmental Science: Environmental Science (miscellaneous)Earth and Planetary Sciences: Earth and Planetary Sciences (miscellaneous)Physics and Astronomy: Instrumentation,Conference Proceeding,1/27/2025 0:19,2019:2.4;2020:2.2;2021:2.6;2022:2.9;2023:2,,2,0.317,0.368,
86430,Remote Sensing,,,,,,1/27/2025 0:19,,,8.3,1.091,1.326,
27850,Marine Georesources and Geotechnology,from 1993 to 2025,Taylor & Francis,1064-119X,Engineering: Ocean EngineeringEarth and Planetary Sciences: OceanographyEarth and Planetary Sciences: Geotechnical Engineering and Engineering Geology,Journal,1/27/2025 0:20,,,,,,
144827,GPS Solutions,1995; from 1998 to 2025,Springer Nature,1080.537,Earth and Planetary Sciences: General Earth and Planetary Sciences,Journal,1/27/2025 0:20,2019:6.8;2020:8.2;2021:8.5;2022:8.6;2023:8.1,,,,,
21101024139,Journal of Geodetic Science,from 2011 to 2024,Walter de Gruyter,,Earth and Planetary Sciences: GeophysicsMathematics: Applied MathematicsPhysics and Astronomy: Astronomy and AstrophysicsEarth and Planetary Sciences: Computers in Earth SciencesEarth and Planetary Sciences: Earth and Planetary Sciences (miscellaneous,Journal,1/27/2025 0:21,,,,,,2081.9943
20589,Journal of Food Process Engineering,from 1977 to 2024,John Wiley & Sons,145.8876,Agricultural and Biological Sciences: Food ScienceChemical Engineering: General Chemical Engineering,Journal,1/27/2025 0:23,,2019:57;2020:66;2021:64;2022:72;2023:73,,,,
13191,Journal of Computational Physics,from 1966 to 2025,Elsevier,21.9991,Mathematics: Applied MathematicsMathematics: Numerical AnalysisMathematics: Computational MathematicsMathematics: Modeling and SimulationPhysics and Astronomy: Physics and Astronomy (miscellaneous)View all,Journal,1/27/2025 0:24,,2019:95;2020:94;2021:94;2022:95;2023:94,,,,
19627,Advances in Water Resources,from 1977 to 2025,Elsevier,309.1708,Environmental Science: Water Science and Technology,Journal,1/27/2025 0:24,,,,,,
12485,Journal of Engineering Mathematics,from 1967 to 2025,Springer Nature,22.0833,Mathematics: General MathematicsEngineering: General Engineering,Journal,1/27/2025 0:24,2019:2.6;2020:3.1;2021:2;2022:1.9;2023:2.1,,2.1,0.353,0.76,
17954,Computer Methods in Biomechanics and Biomedical Engineering,from 1997 to 2025,Taylor & Francis,1025.5842,Computer Science: Computer Science ApplicationsEngineering: Biomedical EngineeringComputer Science: Human-Computer InteractionChemical Engineering: Bioengineering,Journal,1/27/2025 0:25,,,4.1,0.421,0.922,
50089,Journal of Hydrology,1949; from 1963 to 2025,Elsevier,22.1694,,Journal,1/27/2025 0:25,,,,,,
20453,International Journal of Pressure Vessels and Piping,from 1973 to 2025,Elsevier,308.0161,,Journal,1/27/2025 0:25,,,5.3,0.669,1.267,
23997,Journal of Contaminant Hydrology,from 1986 to 2025,Elsevier,169.7722,Environmental Science: Water Science and TechnologyEnvironmental Science: Environmental Chemistry,Journal,1/27/2025 0:25,,,,,,
21101257953,"Iranian Conference on Electrical Engineering, ICEE",2024,IEEE,2164.7054,Computer Science: Artificial IntelligenceEngineering: Electrical and Electronic EngineeringMaterials Science: Electronic; Optical and Magnetic MaterialsMathematics: Control and OptimizationPhysics and Astronomy: Instrumentation,Journal,1/27/2025 0:27,,,,,,
14452,Simulation,from 1963 to 2024,SAGE,37.5497,Computer Science: Computer Graphics and Computer-Aided DesignMathematics: Modeling and SimulationComputer Science: Software,Journal,1/27/2025 0:30,,2019:61;2020:57;2021:55;2022:63;2023:57,,,,
21100831009,Molecular Catalysis,from 2017 to 2025,Elsevier,2468.8231,Chemistry: Physical and Theoretical ChemistryChemical Engineering: Process Chemistry and TechnologyChemical Engineering: Catalysis,Journal,1/27/2025 0:33,,,,,,
24865,Soft Materials,from 2004 to 2024,Taylor & Francis,1539-445X,Chemistry: General ChemistryPhysics and Astronomy: Condensed Matter PhysicsMaterials Science: General Materials Science,Journal,1/27/2025 0:34,,,,,,
25896,Journal of Organic Chemistry,from 1936 to 2024,American Chemical Society,22.3263,Chemistry: Organic Chemistry,Journal,1/27/2025 0:35,,2019:91;2020:87;2021:82;2022:80;2023:69,,,,
21100945706,Multimodal Technologies and Interaction,from 2017 to 2024,Multidisciplinary Digital Publishing Institute (MDPI,,Neuroscience: Neuroscience (miscellaneous)Computer Science: Computer Science ApplicationsComputer Science: Computer Networks and CommunicationsComputer Science: Human-Computer Interaction,Journal,1/27/2025 0:39,,2019:14;2020:47;2021:56;2022:48;2023:72,,,,2414.4088
18947,User Modeling and User-Adapted Interaction,from 1991 to 2025,Springer Nature,924.1868,Social Sciences: EducationComputer Science: Computer Science ApplicationsComputer Science: Human-Computer Interaction,Journal,1/27/2025 0:42,2019:10.5;2020:10.5;2021:10.4;2022:10.4;2023:8.9,,8.9,1.038,1.932,
24822,Pattern Analysis and Applications,from 1998 to 2025,Springer Nature,1433.7541,Computer Science: Computer Vision and Pattern RecognitionComputer Science: Artificial Intelligence,Journal,1/27/2025 0:43,,,7.4,0.783,1.133,
18405,Educational Technology and Society,from 1998 to 2024,"International Forum of Educational Technology and Society,National Taiwan Normal University",1176.3647,Social Sciences: Sociology and Political ScienceSocial Sciences: EducationEngineering: General Engineering,Journal,1/27/2025 0:45,2019:6.3;2020:7.2;2021:7.2;2022:5.8;2023:9.1,2019:97;2020:97;2021:96;2022:93;2023:97,9.1,1.559,1.944,
21100325138,"Proceedings of the International Conference on e-Learning, ICEL","from 2006 to 2009; from 2011 to 2018, 2020;(coverage discontinued in Scopus",Academic Conferences and Publishing International Limited,2048.8882,Computer Science: Computer Science (miscellaneous)Computer Science: Computer Science ApplicationsComputer Science: Information SystemsSocial Sciences: Education,Conference Proceeding,1/27/2025 0:45,,,,,,
21100836194,ICT Express,from 2015 to 2024,Korean Institute of Communications and Information Sciences,,Computer Science: Computer Networks and CommunicationsComputer Science: Hardware and ArchitectureComputer Science: SoftwareComputer Science: Information SystemsComputer Science: Artificial Intelligence,Journal,1/27/2025 0:47,,,,,,2405.9595
28580,Radio Science,from 1966 to 2025,John Wiley & Sons,48.6604,Earth and Planetary Sciences: General Earth and Planetary SciencesEngineering: Electrical and Electronic EngineeringPhysics and Astronomy: Condensed Matter Physics,Journal,1/27/2025 0:48,,2019:78;2020:71;2021:65;2022:62;2023:63,3.3,0.468,0.796,
19700186839,Progress in Electromagnetics Research C,from 2008 to 2025,Electromagnetics Academy,1937.8718,Materials Science: Electronic; Optical and Magnetic Materials,Journal,1/27/2025 0:48,,2019:39;2020:40;2021:38;2022:37;2023:37,,,,
13266,American Journal of Ophthalmology,from 1918 to 2025,Elsevier,2.9394,Medicine: Ophthalmology,Journal,1/27/2025 0:56,2019:7.7;2020:7.1;2021:7.8;2022:8.5;2023:9.2,,,,,
21100205908,Biomedical Optics Express,from 2010 to 2025,Optica Publishing Group (formerly OSA,2156.7085,"Physics and Astronomy: Atomic and Molecular Physics; and OpticsBiochemistry, Genetics and Molecular Biology: Biotechnology",Journal,1/27/2025 0:56,,,,,,
16733,IEEE Transactions on Medical Imaging,,,,,,1/27/2025 0:57,2019:16.6;2020:13.8;2021:18.8;2022:20.1;2023:21.8,2019:98;2020:97;2021:98;2022:98;2023:98,21.8,3.703,3.322,
12156,Journal of Biomedical Optics,from 1996 to 2025,SPIE,1083.3668,"Materials Science: Electronic; Optical and Magnetic MaterialsPhysics and Astronomy: Atomic and Molecular Physics, and OpticsEngineering: Biomedical EngineeringMaterials Science: Biomaterials",Journal,1/27/2025 0:57,,,6.4,0.779,1.392,
26817,Continental Shelf Research,from 1982 to 2025,Elsevier,278.4343,Earth and Planetary Sciences: GeologyAgricultural and Biological Sciences: Aquatic ScienceEarth and Planetary Sciences: Oceanography,Journal,1/27/2025 0:58,,,,,,
21101073291,Bulletin of Geophysics and Oceanography,from 2021 to 2024,Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,2785-339X,Earth and Planetary Sciences: GeophysicsEarth and Planetary Sciences: OceanographyEarth and Planetary Sciences: Computers in Earth SciencesEarth and Planetary Sciences: Geotechnical Engineering and Engineering Geology,Journal,1/27/2025 0:58,2021:0.8;2022:1.2;2023:1.7,,,,,
26844,"Estuarine, Coastal and Shelf Science",from 1981 to 2025,Elsevier,272.7714,Agricultural and Biological Sciences: Aquatic ScienceEarth and Planetary Sciences: Oceanography,Journal,1/27/2025 0:59,,,5.6,0.76,0.875,
21101230596,Nivar,from 2019 to 2023,Islamic Republic of Iran Meteorological Organisation,1735.0565,Earth and Planetary Sciences: Atmospheric ScienceMathematics: Modeling and Simulation,Journal,1/27/2025 0:59,,,,,,
27441,Bollettino di Geofisica Teorica ed Applicata,,,,,,1/27/2025 1:00,,2017:53;2018:39;2019:44;2020:48;2021:61,,,,
23276,Environmental Modeling and Assessment,from 1997 to 2024,Springer Nature,1420.2026,Environmental Science: General Environmental Science,Journal,1/27/2025 1:01,,,,,,
25759,Environmental Forensics,from 2000 to 2024,Taylor & Francis,1527.5922,"Environmental Science: Management; Monitoring, Policy and LawEnvironmental Science: Waste Management and Disposal",Journal,1/27/2025 1:01,,,,,,
19700176215,IEEE Photonics Journal,from 2009 to 2024,IEEE,,Engineering: Electrical and Electronic EngineeringPhysics and Astronomy: Atomic and Molecular Physics; and Optics,Journal,1/27/2025 1:01,2019:5;2020:5.4;2021:4.8;2022:4.3;2023:4.5,2019:78;2020:77;2021:69;2022:61;2023:62,,,,1943.0655
145423,Oceanological and Hydrobiological Studies,from 2003 to 2024,Walter de Gruyter,1730-413X,Earth and Planetary Sciences: Oceanography,Journal,1/27/2025 1:01,,,1.7,0.242,0.393,
22670,Aerosol Science and Technology,from 1981 to 2025,Taylor & Francis,278.6826,Environmental Science: PollutionMaterials Science: General Materials ScienceEnvironmental Science: Environmental Chemistry,Journal,1/27/2025 1:02,,,,,,
26830,Deep-Sea Research Part I: Oceanographic Research Papers,1989; from 1993 to 2025,Elsevier,967.0637,Agricultural and Biological Sciences: Aquatic ScienceEarth and Planetary Sciences: Oceanography,Journal,1/27/2025 1:02,,,,,,
13471,Meteorology and Atmospheric Physics,from 1986 to 2025,Springer Nature,177.7971,Earth and Planetary Sciences: Atmospheric Science,Journal,1/27/2025 1:03,,,4,0.584,0.676,
27424,Annales Geophysicae,"from 1983 to 1985; from 1988 to 1990, from 1994 to 2024",Copernicus Publications,992.7689,Earth and Planetary Sciences: GeologyEarth and Planetary Sciences: Earth and Planetary Sciences (miscellaneous)Physics and Astronomy: Astronomy and AstrophysicsEarth and Planetary Sciences: Space and Planetary ScienceView all,Journal,1/27/2025 1:03,2019:2.9;2020:3.2;2021:3.9;2022:4.1;2023:4.3,,4.3,0.649,0.855,
21101073316,Journal of Health and Safety at Work,,,,,,1/27/2025 1:04,,,0.6,0.147,0.257,
14420,Journal of Career Development,from 1972 to 1973; from 1975 to 2025,SAGE,894.8453,Social Sciences: EducationPsychology: General PsychologyBusiness; Management and Accounting: Organizational Behavior and Human Resource ManagementPsychology: Applied Psychology,Journal,1/27/2025 1:04,2019:3.1;2020:3.4;2021:3.7;2022:4.7;2023:5.8,2019:85;2020:85;2021:81;2022:84;2023:86,5.8,1.069,1.751,
13194,Career Development Quarterly,from 1986 to 2024,John Wiley & Sons,889.4019,,Journal,1/27/2025 1:04,2019:2.8;2020:3;2021:4.2;2022:3.6;2023:3.8,,,,,
12006,Journal of Vocational Behavior,from 1971 to 2025,Elsevier,1.8791,Social Sciences: EducationSocial Sciences: Life-span and Life-course StudiesBusiness; Management and Accounting: Organizational Behavior and Human Resource ManagementPsychology: Applied Psychology,Journal,1/27/2025 1:04,2019:6.3;2020:8.4;2021:10;2022:12.8;2023:13.1,2019:98;2020:98;2021:99;2022:99;2023:98,13.1,2.966,3.288,
27667,Middle East Fertility Society Journal,,,,,,1/27/2025 1:05,,,,,,
21100364384,Journal of Vibration Engineering and Technologies,from 2014 to 2025,Springer Nature,2523.392,Physics and Astronomy: Acoustics and UltrasonicsEngineering: Mechanical Engineering,Journal,1/27/2025 1:06,,2019:33;2020:43;2021:63;2022:62;2023:62,3.7,0.458,1.055,
29080,"Proceedings of the Institution of Mechanical Engineers, Part G: Journal of Aerospace Engineering",from 1989 to 2025,SAGE,954.41,Engineering: Aerospace EngineeringEngineering: Mechanical Engineering,Journal,1/27/2025 1:06,,,,,,
16252,Journal of Aerospace Engineering,from 1988 to 2025,American Society of Civil Engineers,893.1321,Engineering: Aerospace EngineeringEngineering: Mechanical EngineeringEngineering: Civil and Structural EngineeringMaterials Science: General Materials Science,Journal,1/27/2025 1:06,,,2.9,0.411,0.75,
25596,Proceedings of the Institution of Mechanical Engineers Part M: Journal of Engineering for the Maritime Environment,from 2002 to 2024,SAGE,1475.0902,Engineering: Mechanical EngineeringEngineering: Ocean Engineering,Journal,1/27/2025 1:06,2019:2.7;2020:3.2;2021:3.1;2022:3.5;2023:3.9,2019:62;2020:63;2021:58;2022:59;2023:62,3.9,0.417,0.693,
28339,Ocean Engineering,from 1968 to 2025,Elsevier,29.8018,Engineering: Ocean EngineeringEnvironmental Science: Environmental Engineering,Journal,1/27/2025 1:07,2019:4.8;2020:5.6;2021:6.5;2022:6.6;2023:7.3,,,,,
12444,Aeronautical Journal,from 1969 to 1992; from 1994 to 2024,Cambridge University Press,1.924,Engineering: Aerospace Engineering,Journal,1/27/2025 1:07,,,,,,
21100235612,International Journal of Technology,from 2010 to 2024,Faculty of Engineering; Universitas Indonesia,2086.9614,"MultidisciplinaryEngineering: General EngineeringBusiness; Management and Accounting: Management of Technology and InnovationBusiness, Management and Accounting: Strategy and Management",Journal,1/27/2025 1:07,,,2.9,0.427,0.849,
19700188347,Journal of Aerospace Technology and Management,from 2009 to 2024,Departamento de Ciencia e Tecnologia Aeroespacial,1984.9648,Engineering: General EngineeringEarth and Planetary Sciences: General Earth and Planetary SciencesEngineering: Computational MechanicsEngineering: Aerospace EngineeringEngineering: Engineering (miscellaneous,Journal,1/27/2025 1:07,,2021:45;2022:50;2023:47,2,0.254,0.729,
23531,Sadhana - Academy Proceedings in Engineering Sciences,from 1984 to 2025,Springer Nature,256.2499,,Journal,1/27/2025 1:08,2019:1.5;2020:1.9;2021:2.3;2022:2.6;2023:2.9,,,,,
12372,Acta Astronautica,,,,,,1/27/2025 1:08,,,,,,
21100384006,International Journal of Intelligent Unmanned Systems,from 2013 to 2024,Emerald Publishing,2049.6427,Engineering: Automotive EngineeringEconomics; Econometrics and Finance: Economics and EconometricsEngineering: Mechanical EngineeringMathematics: Modeling and Simulation,Journal,1/27/2025 1:08,,,3.5,0.267,0.419,
19900191986,International Journal of Aerospace Engineering,from 2011 to 2024,John Wiley & Sons,1687.5966,,Journal,1/27/2025 1:08,,,2.7,0.362,0.714,
12633,Aircraft Engineering and Aerospace Technology,from 1929 to 2025,Emerald Publishing,2.2667,Engineering: Aerospace Engineering,Journal,1/27/2025 1:09,,,3.2,0.417,0.834,
75113,IEEE Aerospace Conference Proceedings,1998; from 2000 to 2024,,1095-323X,Engineering: Aerospace EngineeringEarth and Planetary Sciences: Space and Planetary Science,Conference Proceeding,1/27/2025 1:10,,,,,,
29583,Journal of Aircraft,from 1964 to 2024,American Institute of Aeronautics and Astronautics,21.8669,Engineering: Aerospace Engineering,Journal,1/27/2025 1:10,,,,,,
29565,Transactions of the Japan Society for Aeronautical and Space Sciences,from 1969 to 2024,Japan Society for Aeronautical and Space Sciences,549.3811,Engineering: Aerospace EngineeringEarth and Planetary Sciences: Space and Planetary Science,Journal,1/27/2025 1:10,,,1.8,0.304,0.627,
12424,Inverse Problems in Science and Engineering,from 2004 to 2021;(coverage discontinued in Scopus,Taylor & Francis,1741.5977,Mathematics: Applied MathematicsEngineering: General EngineeringComputer Science: Computer Science Applications,Journal,1/27/2025 1:11,,2018:64;2019:69;2020:66;2021:58;2022:72,,,,
200147116,"Proceedings of the IASTED International Conference on Modelling, Identification, and Control, MIC","2000; from 2004 to 2011, from 2013 to 2017;(coverage discontinued in Scopus",,1025.8973,Computer Science: Computer Science ApplicationsMathematics: Modeling and SimulationComputer Science: Software,Conference Proceeding,1/27/2025 1:11,,,,,,
144813,WSEAS Transactions on Systems,"from 2005 to 2014; 2019, from 2021 to 2024",WSEAS Press,1109.2777,Engineering: Control and Systems EngineeringComputer Science: Computer Science Applications,Journal,1/27/2025 1:11,,,,,,
30075,Journal of Sex and Marital Therapy,,,,,,1/27/2025 1:12,,,4.7,0.792,1.096,
11200153529,Journal of Spirituality in Mental Health,from 2007 to 2024,Taylor & Francis,1934.9637,Arts and Humanities: Religious StudiesSocial Sciences: Social Sciences (miscellaneous)Psychology: Applied PsychologyPsychology: Social Psychology,Journal,1/27/2025 1:12,2019:1.1;2020:1;2021:1.8;2022:2.5;2023:2.9,,,,,
15302,Studia Psychologica,from 1996 to 2024,"Institute of Experimental Psychology; Centre of Social and Psychological Sciences, Slovak Academy of Sciences",39.332,Psychology: General Psychology,Journal,1/27/2025 1:13,,2019:27;2020:23;2021:26;2022:31;2023:36,,,,
23164,School Psychology International,from 1979 to 2024,SAGE,143.0343,Social Sciences: EducationPsychology: Developmental and Educational PsychologyMedicine: Psychiatry and Mental Health,Journal,1/27/2025 1:13,2019:2.7;2020:3;2021:3.4;2022:3.7;2023:3.9,2019:79;2020:80;2021:78;2022:75;2023:74,3.9,0.807,1.023,
98456,International Journal of Structural Stability and Dynamics,from 2004 to 2024,World Scientific,219.4554,Mathematics: Applied MathematicsEngineering: Aerospace EngineeringEngineering: Building and ConstructionEngineering: Ocean EngineeringEngineering: Civil and Structural EngineeringEngineering: Mechanical Engineering,Journal,1/27/2025 1:17,,,5.3,0.687,1.212,
21100316068,Transportation Geotechnics,from 2014 to 2025,Elsevier,,Earth and Planetary Sciences: Geotechnical Engineering and Engineering GeologyEngineering: Civil and Structural EngineeringSocial Sciences: Transportation,Journal,1/27/2025 1:17,,,8.1,1.329,1.838,2214.3912
21100400829,Mires and Peat,from 2015 to 2024,The International Mire Conservation Group (IMCG,,,Journal,1/27/2025 1:17,,,,,,1819-754X
5700191221,WIT Transactions on the Built Environment,"1996; from 2001 to 2015, from 2017 to 2022",WIT Press,1743.3509,"Engineering: ArchitectureArts and Humanities: Arts and Humanities (miscellaneous)Social Sciences: Safety ResearchEngineering: Safety; Risk, Reliability and QualityEngineering: Building and ConstructionEngineering: Automotive EngineeringView all",Book Series,1/27/2025 1:18,,,,,,
17933,Shock and Vibration Digest,from 1975 to 1989; from 1996 to 2007;(coverage discontinued in Scopus,SAGE,583.1024,Chemical Engineering: Fluid Flow and Transfer Processes,Journal,1/27/2025 1:18,,,,2.16,11.053,
21100389511,Energy Reports,from 2015 to 2025,Elsevier,,Energy: General Energy,Journal,1/27/2025 1:19,,,,,,2352.4847
21101095931,Complex and Intelligent Systems,from 2019 to 2025,Springer Nature,2199.4536,Mathematics: Computational MathematicsEngineering: Engineering (miscellaneous)Computer Science: Information SystemsComputer Science: Artificial Intelligence,Journal,1/27/2025 1:21,,2022:93;2023:96,,,,
21100864379,Neutrosophic Sets and Systems,from 2018 to 2025,University of New Mexico,2331.6055,Mathematics: LogicMathematics: Applied Mathematics,Journal,1/27/2025 1:22,,,4.5,0.488,0.806,
29978,Stat,from 2012 to 2024,John Wiley & Sons,,Decision Sciences: Statistics; Probability and UncertaintyMathematics: Statistics and Probability,Journal,1/27/2025 1:22,,,,,,2049.1573
14231,Statistical Methods in Medical Research,from 1992 to 2024,SAGE,962.2802,Mathematics: Statistics and ProbabilityMedicine: EpidemiologyHealth Professions: Health Information Management,Journal,1/27/2025 1:22,,,4.1,1.235,1.339,
28426,Australian and New Zealand Journal of Statistics,from 1998 to 2024,John Wiley & Sons,1369.1473,Mathematics: Statistics and ProbabilityDecision Sciences: Statistics; Probability and Uncertainty,Journal,1/27/2025 1:23,2019:1.1;2020:1.3;2021:1;2022:1.3;2023:1.7,,,,,
78605,Journal of Bioactive and Compatible Polymers,from 1986 to 2025,SAGE,883.9115,Materials Science: Materials ChemistryMaterials Science: Polymers and PlasticsMaterials Science: BiomaterialsChemical Engineering: Bioengineering,Journal,1/27/2025 1:25,,,3.5,0.346,0.474,
21100248865,Tissue Engineering and Regenerative Medicine,from 2008 to 2025,Springer Nature,1738.2696,Medicine: Medicine (miscellaneous)Engineering: Biomedical Engineering,Journal,1/27/2025 1:25,,,6.8,0.77,0.714,
34587,International Journal of Polymeric Materials and Polymeric Biomaterials,from 1971 to 2025,Taylor & Francis,91.4037,Chemistry: Analytical ChemistryChemical Engineering: General Chemical EngineeringMaterials Science: Polymers and Plastics,Journal,1/27/2025 1:26,,,,,,
22156,Wear,from 1957 to 2025,Elsevier,43.1648,Physics and Astronomy: Condensed Matter PhysicsEngineering: Mechanics of MaterialsMaterials Science: Surfaces; Coatings and FilmsMaterials Science: Materials ChemistryPhysics and Astronomy: Surfaces and Interfaces,Journal,1/27/2025 1:26,,,8.8,1.12,1.993,
20500195101,European Journal of Environmental and Civil Engineering,from 2008 to 2024,Taylor & Francis,1964.8189,Engineering: Civil and Structural EngineeringEnvironmental Science: Environmental Engineering,Journal,1/27/2025 1:27,,2019:72;2020:70;2021:69;2022:65;2023:71,,,,
19900192460,Ingegneria Sismica,from 2010 to 2014; from 2016 to 2023,Patron Editore S.r.l,393.142,"Engineering: Building and ConstructionEngineering: Safety; Risk, Reliability and QualityEarth and Planetary Sciences: Geotechnical Engineering and Engineering Geology",Journal,1/27/2025 1:28,,,6.3,0.486,0.88,
19700200870,Intelligent Buildings International,from 2009 to 2024,Taylor & Francis,1750.8975,Social Sciences: Geography; Planning and DevelopmentEngineering: Building and ConstructionEngineering: Civil and Structural EngineeringComputer Science: Computer Science Applications,Journal,1/27/2025 1:29,2019:2.4;2020:3;2021:3.7;2022:3.8;2023:4.6,2022:73;2023:77,4.6,0.405,0.728,
25592,Journal of Visual Communication and Image Representation,from 1990 to 2025,Elsevier,1047.3203,Engineering: Media TechnologyEngineering: Electrical and Electronic EngineeringComputer Science: Signal ProcessingComputer Science: Computer Vision and Pattern Recognition,Journal,1/27/2025 1:36,,,5.4,0.671,0.95,
130012,IETE Journal of Research,"from 1974 to 1975; from 1979 to 1989, from 1993 to 2025",Taylor & Francis,377.2063,Mathematics: Theoretical Computer ScienceEngineering: Electrical and Electronic EngineeringComputer Science: Computer Science Applications,Journal,1/27/2025 1:38,,,3.3,0.34,0.81,
12337,International Journal of Bifurcation and Chaos,from 1996 to 2024,World Scientific,218.1274,MultidisciplinaryMathematics: Applied MathematicsEngineering: Engineering (miscellaneous)Mathematics: Modeling and Simulation,Journal,1/27/2025 1:38,,,4.1,0.57,0.784,
28895,Underwater Technology,"from 1978 to 1981; from 1985 to 1989, 2002, from 2009 to 2021;(coverage discontinued in Scopus",Society for Underwater Technology,1756.0543,Engineering: Ocean Engineering,Journal,1/27/2025 1:39,,,,,,
12775,British Journal of Psychology,1953; from 1955 to 2024,John Wiley & Sons,7.1269,Psychology: General Psychology,Journal,1/27/2025 1:40,,,,,,
21101152520,Robotic Intelligence and Automation,from 2023 to 2024,Emerald Publishing,2754.6969,Engineering: Industrial and Manufacturing EngineeringEngineering: Control and Systems EngineeringEngineering: Electrical and Electronic EngineeringComputer Science: Computer Science ApplicationsView all,Journal,1/27/2025 1:41,,,,,,
15585,Experimental Brain Research,from 1966 to 2025,Springer Nature,14.4819,Neuroscience: General Neuroscience,Journal,1/27/2025 1:41,,,,,,
29424,Acta Psychologica,"from 1936 to 1937; 1939, 1941, from 1949 to 1951, from 1953 to 2025",Elsevier,1.6918,Arts and Humanities: Arts and Humanities (miscellaneous)Psychology: Developmental and Educational PsychologyPsychology: Experimental and Cognitive Psychology,Journal,1/27/2025 1:41,,,,,,
19700175164,Frontiers in Human Neuroscience,from 2008 to 2024,Frontiers Media S.A,,Psychology: Neuropsychology and Physiological PsychologyMedicine: Psychiatry and Mental HealthNeuroscience: NeurologyNeuroscience: Behavioral NeuroscienceNeuroscience: Biological Psychiatry,Journal,1/27/2025 1:42,,,4.7,0.787,0.905,1662.5161
15550,European Journal of Neuroscience,from 1989 to 2025,John Wiley & Sons,0953-816X,Neuroscience: General Neuroscience,Journal,1/27/2025 1:42,,,,,,
14853,Cerebellum,from 2002 to 2025,Springer Nature,1473.4222,Medicine: Neurology (clinical)Neuroscience: Neurology,Journal,1/27/2025 1:42,,,,,,
5300152724,IET Systems Biology,from 2007 to 2024,John Wiley & Sons,1751.8849,"Mathematics: Modeling and SimulationBiochemistry; Genetics and Molecular Biology: BiotechnologyBiochemistry, Genetics and Molecular Biology: GeneticsBiochemistry, Genetics and Molecular Biology: Molecular BiologyView all",Journal,1/27/2025 1:42,,,4.2,0.365,0.605,
92049,"Biomedical Engineering - Applications, Basis and Communications",from 1992 to 2024,World Scientific,1016.2372,Engineering: Biomedical EngineeringBiochemistry; Genetics and Molecular Biology: BiophysicsChemical Engineering: Bioengineering,Journal,1/27/2025 1:44,,,1.5,0.195,0.384,
16764,Journal of Neuroscience,from 1981 to 2024,Society for Neuroscience,270.6474,Neuroscience: General Neuroscience,Journal,1/27/2025 1:46,,2019:87;2020:88;2022:85;2023:82,,,,
17953,Biological Cybernetics,from 1961 to 2025,Springer Nature,340.12,,Journal,1/27/2025 1:47,2019:2.8;2020:3;2021:4.4;2022:5.1;2023:3.5,,,,,
